Customer_ID,Name,Age,Gender,Department,Monthly_Income,City,Customer_Type,Latitude,Longitude,Purchase_Amount,Feedback
1403,Kavya Kulkarni,30.0,Female,Marketing,38394.0,Ahmednagar,New,17.240269,72.757672,553.32,Good
1895,Isha Joshi,29.0,Male,Data Analytics,116029.0,Pune,New,21.275842,76.825343,39996.02,Excellent
1778,Sakshi Shinde,39.0,Female,Data Analytics,50669.0,Ahmednagar,New,19.037497,74.176204,57227.22,Very Good
1736,Priya More,54.0,Male,IT,63974.0,Thane,New,20.867732,75.582665,71284.97,Excellent
1922,Karan Jadhav,49.0,Male,Data Analytics,114181.0,Nashik,Premium,16.955125,79.781337,18022.51,Poor
1220,Neha Shinde,37.0,Female,Data Analytics,88080.0,Pune,New,17.681909,77.610136,92419.29,Poor
1642,Kavya Kulkarni,34.0,Male,Operations,27524.0,Ahmednagar,Premium,21.496306,75.819147,77889.51,Average
1924,Sakshi More,58.0,Male,Marketing,72503.0,Aurangabad,New,19.208896,78.300225,27753.58,Excellent
1760,Akash Chavan,37.0,Female,Marketing,104737.0,Nagpur,Regular,19.102349,79.779593,37462.07,Average
1815,Karan Kulkarni,37.0,Female,Marketing,58286.0,Aurangabad,Regular,18.513769,78.584269,50411.18,Excellent
1928,Sakshi More,60.0,Female,HR,105341.0,Ahmednagar,Regular,17.271137,75.995698,42262.33,Excellent
1625,Akash Patil,34.0,Male,,69262.0,Pune,Premium,19.762501,74.448366,33816.98,Poor
1847,Nikhil Chavan,51.0,Male,Finance,102294.0,Kolhapur,Regular,18.372299,72.705443,35660.16,Good
1768,Sahil Patil,42.0,Female,Operations,39641.0,Thane,Premium,20.951597,77.188638,16694.66,Excellent
1387,Meera Chavan,52.0,female,Marketing,69057.0,Mumbai,Premium,18.699948,72.740833,38345.09,Very Good
1983,Priya Patil,48.0,Male,Finance,39886.0,Aurangabad,Regular,17.866515,74.300574,95532.89,Average
1510,Amit More,36.0,Male,Sales,89895.0,Thane,Premium,20.564124,75.249262,88456.65,Excellent
1268,Priya Joshi,,Male,IT,49483.0,Mumbai,Regular,19.745903,79.561785,35652.51,Very Good
1828,Isha Pawar,44.0,Male,Marketing,47778.0,Nashik,New,18.923822,76.387409,24291.51,Poor
1442,Amit Jadhav,22.0,Male,Marketing,96352.0,Thane,New,,78.445142,53588.98,Excellent
1497,Rohan Patil,46.0,Male,Finance,39105.0,Kolhapur,Regular,21.420931,73.469845,28136.77,Very Good
1113,Isha More,26.0,Female,IT,93188.0,Pune,New,17.83968,74.075015,90509.64,Excellent
1692,Riya Joshi,36.0,Female,Data Analytics,88922.0,Pune,Regular,20.346096,76.356006,55374.29,Very Good
1233,Karan Shinde,54.0,Male,Marketing,67183.0,Kolhapur,Premium,18.085922,75.363093,28942.16,Average
1878,Riya Sharma,43.0,Female,Data Analytics,119122.0,Mumbai,Premium,19.617947,75.578868,56299.64,Very Good
1608,Amit Chavan,34.0,Female,Finance,56088.0,Ahmednagar,Regular,18.68115,78.001001,68599.54,Excellent
1672,Rohan Kulkarni,47.0,Female,Sales,19607.0,Kolhapur,New,19.548279,76.236594,71634.64,Very Good
1374,Aarav Patil,41.0,Female,Data Analytics,78172.0,Pune,Regular,21.013963,74.369786,61304.49,Very Good
1992,Anjali Shinde,39.0,Female,Sales,57283.0,Nashik,Premium,19.170446,73.773546,41698.35,Average
1851,Riya Sharma,26.0,Male,Operations,104318.0,Nagpur,Regular,20.418963,78.511518,98621.26,Poor
1234,Karan Patil,52.0,Male,IT,111440.0,Mumbai,Premium,20.561239,,92994.11,Good
1793,Neha Deshmukh,45.0,Female,Data Analytics,31389.0,Thane,Regular,17.669189,76.39177,,Very Good
1677,Meera Sharma,60.0,Male,HR,76235.0,Ahmednagar,Premium,17.335231,74.924806,9181.4,Poor
1318,Vikas More,30.0,Male,HR,68143.0,Pune,New,20.620444,74.536234,44215.99,Very Good
1649,Aarav Sharma,28.0,Female,Operations,67037.0,Ahmednagar,Regular,20.534078,72.932592,11759.82,Average
1411,Amit Jadhav,25.0,Female,Marketing,112800.0,Kolhapur,Premium,19.815688,75.627087,49382.99,Excellent
1907,Akash Jadhav,41.0,Female,Data Analytics,22834.0,Aurangabad,Regular,17.529025,78.2534,14978.62,Poor
1710,Priya Chavan,41.0,Male,Operations,54789.0,Nashik,New,21.259203,72.533444,15115.22,Good
1359,Sahil Shinde,59.0,Male,Finance,105989.0,Kolhapur,New,,78.660609,8720.18,Good
1259,Sakshi Patil,33.0,Female,Data Analytics,98345.0,Aurangabad,Premium,19.705494,75.457125,4714.42,Excellent
1745,Sahil Deshmukh,20.0,Male,IT,111615.0,Mumbai,Regular,19.719397,73.683074,95131.77,Good
1628,Pooja Deshmukh,55.0,Female,HR,,Ahmednagar,New,21.354708,76.489812,89365.2,Average
1633,Neha Patil,39.0,Male,Finance,47983.0,Nagpur,Regular,18.914449,78.302467,27473.78,Poor
1283,Pooja Jadhav,38.0,Male,IT,22531.0,Ahmednagar,Regular,18.3866,77.535673,39665.34,Good
1377,Anjali Shinde,32.0,Female,Operations,23854.0,Pune,Premium,21.133584,76.249907,63076.34,Excellent
1385,Sneha Pawar,53.0,Female,Operations,119878.0,Mumbai,Regular,21.114264,76.009446,20364.53,Very Good
1225,Sakshi Joshi,49.0,Male,HR,87733.0,Nagpur,Regular,21.089633,78.646787,77172.55,Very Good
1964,Sneha Pawar,18.0,Male,HR,15094.0,Kolhapur,Regular,18.729911,79.29302,67557.56,Very Good
1823,Sakshi More,45.0,Male,HR,24356.0,Mumbai,Regular,21.2391,78.834292,62535.34,Good
1473,Sahil More,47.0,Male,Operations,82922.0,Nashik,Premium,17.499356,75.628723,44055.62,Good
1348,Sneha More,34.0,Male,IT,24487.0,Mumbai,Regular,20.04783,74.500189,13049.3,Good
1506,Karan Joshi,31.0,Female,,67506.0,Mumbai,Premium,19.053258,72.713743,63451.95,Poor
1640,Riya Joshi,59.0,Female,Data Analytics,67041.0,Thane,Premium,17.673595,72.81686,86240.54,Average
1998,Karan Shinde,48.0,Female,Finance,83576.0,Pune,New,21.494106,75.630902,92671.71,Very Good
1798,Rahul Deshmukh,23.0,Female,IT,45514.0,Aurangabad,Regular,17.199857,74.107527,77618.49,Average
1937,Isha More,43.0,Male,HR,72344.0,Pune,Premium,17.212303,77.082712,20261.23,Very Good
1914,,53.0,Female,IT,29076.0,Aurangabad,Premium,19.444465,76.43567,79061.13,Good
1620,Sahil Patil,20.0,Female,HR,62600.0,Thane,Premium,20.915867,72.669707,92507.87,Very Good
1864,Vikas Pawar,22.0,Male,Finance,98692.0,Pune,Premium,18.761872,80.256781,44362.35,Excellent
1812,Isha Sharma,24.0,Male,Sales,106348.0,Aurangabad,New,17.573922,72.737333,14515.83,Excellent
1646,Pooja Shinde,47.0,Female,Finance,22055.0,Pune,Premium,17.373574,78.362985,79786.65,Poor
1855,Isha Pawar,49.0,Male,Marketing,97465.0,Aurangabad,Premium,17.917411,79.458825,92454.0,Average
1557,Akash More,44.0,Male,Finance,58864.0,Thane,Regular,17.441106,72.628308,19190.88,Very Good
1968,Amit Deshmukh,50.0,Male,Marketing,64681.0,Thane,Regular,17.211835,76.519024,94360.71,Poor
1578,Rohan Joshi,20.0,Female,,117276.0,Thane,Regular,20.647254,73.347083,79343.84,Average
1796,Karan Shinde,60.0,Female,IT,110303.0,Mumbai,Premium,20.575396,77.036737,50606.05,Good
1086,Rohan Chavan,52.0,Female,Finance,110417.0,Thane,Regular,20.088534,72.51564,81973.35,Very Good
1243,Aditya Joshi,40.0,Male,Operations,36206.0,Aurangabad,New,18.163611,74.25156,67839.03,Very Good
1699,Aarav Chavan,51.0,Male,HR,60504.0,Aurangabad,Regular,20.075999,76.922817,69730.18,
1160,Karan Patil,37.0,Female,Data Analytics,118488.0,Kolhapur,New,16.817908,77.461686,25126.02,Very Good
1525,Aditya Patil,35.0,Male,Data Analytics,111802.0,Kolhapur,New,18.74974,74.733135,93932.18,Poor
1036,Vikas Patil,43.0,Female,IT,82441.0,Nagpur,Regular,19.419835,75.594008,34179.34,Poor
1541,Riya Shinde,44.0,Male,IT,47895.0,Nagpur,Regular,18.525458,76.036465,73116.28,Excellent
1171,Sakshi Joshi,55.0,Female,Data Analytics,32548.0,Mumbai,New,17.103213,79.226236,27727.86,Excellent
1655,Rohan Patil,59.0,Female,Finance,96015.0,Kolhapur,Premium,21.468314,79.481646,76869.77,Good
1899,Rahul Kulkarni,58.0,Female,IT,80525.0,Pune,Premium,19.108769,78.099272,34571.14,Poor
1866,Sakshi Joshi,34.0,Male,Marketing,41047.0,Kolhapur,Premium,18.386528,77.923435,62650.88,Average
1856,Aarav Deshmukh,27.0,Male,IT,,Mumbai,Premium,17.415386,76.619312,94013.03,Very Good
1953,Anjali Kulkarni,28.0,Female,Marketing,87682.0,Mumbai,New,16.644532,73.352687,66574.26,Excellent
1734,Meera Deshmukh,59.0,Female,Sales,15946.0,Nagpur,Regular,20.928914,75.445444,94850.08,Very Good
1096,Pooja Patil,43.0,Male,Marketing,43752.0,Kolhapur,Regular,19.023198,76.464598,31772.46,Good
1564,Aarav Shinde,31.0,Male,Data Analytics,60107.0,Kolhapur,Regular,19.192913,73.272826,14160.48,Good
1241,Neha Shinde,36.0,Female,Operations,117643.0,Aurangabad,Regular,20.18471,74.092983,50031.62,Poor
1743,Aarav Deshmukh,48.0,Male,Operations,36400.0,Pune,Regular,17.234309,72.726049,9647.68,Excellent
1575,Rahul Jadhav,42.0,Male,Marketing,100082.0,Nashik,New,18.747581,75.660511,27131.82,Average
1691,Amit Pawar,52.0,Male,Operations,98342.0,Nashik,New,21.348183,80.13006,83607.61,Average
1461,Kavya Deshmukh,59.0,Male,Finance,77694.0,Kolhapur,Regular,19.73584,74.474721,27777.79,Poor
1554,Amit Jadhav,21.0,Male,Operations,27622.0,Thane,Regular,17.45401,74.497598,88582.68,Good
1887,Aditya Kulkarni,56.0,Male,HR,91162.0,Ahmednagar,Premium,17.328074,73.196719,35219.33,Very Good
1207,Sneha More,47.0,Male,IT,85268.0,Nashik,Regular,16.674047,78.034728,64099.75,Average
1393,Anjali Pawar,51.0,Male,IT,49517.0,Ahmednagar,Premium,18.835664,77.770785,6604.3,Excellent
1795,Aditya More,55.0,Male,HR,72464.0,Aurangabad,Regular,19.834612,73.381906,89702.86,Poor
1398,Priya Joshi,54.0,Female,Sales,103302.0,Nagpur,Premium,21.444093,78.602733,94328.38,Average
1767,Karan Chavan,39.0,Male,Data Analytics,69120.0,Kolhapur,New,16.617109,79.593207,24333.23,Very Good
1884,Nikhil Joshi,39.0,Female,Finance,46862.0,Kolhapur,Regular,18.715481,78.233325,22693.6,Excellent
1218,Karan Sharma,35.0,Female,Operations,87365.0,Nagpur,New,19.926242,76.467445,52299.17,Poor
1005,Rahul Shinde,31.0,Male,Finance,49513.0,Nagpur,Premium,20.764371,77.581359,10183.3,Poor
1769,Kavya Kulkarni,26.0,Male,IT,23973.0,Nashik,Regular,19.199663,78.371467,11093.22,Very Good
1643,Isha Joshi,49.0,Female,IT,23361.0,Nashik,Premium,18.293934,79.001684,15085.61,Good
1906,Vikas Sharma,43.0,Female,Data Analytics,22871.0,Aurangabad,Premium,17.874813,74.742863,94879.1,Poor
1613,Akash Kulkarni,24.0,Male,Marketing,,Pune,Regular,19.03818,79.796826,99081.42,Very Good
1739,Amit More,20.0,Male,IT,88472.0,Aurangabad,Premium,18.220787,76.321804,30950.38,Very Good
1547,Rohan Pawar,52.0,Male,Data Analytics,105510.0,Nagpur,Premium,19.583724,73.322346,81652.0,Average
1726,Anjali Pawar,48.0,Male,Data Analytics,16197.0,Kolhapur,New,17.254761,73.798899,11571.03,Good
1684,Isha Patil,52.0,Male,Marketing,85685.0,Aurangabad,Premium,18.991955,75.376655,11460.55,Average
1099,Pooja Shinde,53.0,Female,Operations,33705.0,Thane,Regular,18.066765,78.269762,65437.73,Good
1805,Anjali More,27.0,Female,Finance,70082.0,Nashik,Regular,18.771548,79.803771,68396.21,Very Good
1728,Anjali Deshmukh,58.0,Male,Finance,71418.0,Kolhapur,Premium,21.388665,80.156775,64424.2,Good
1574,Isha Chavan,35.0,Male,Operations,100179.0,Aurangabad,Premium,16.598139,79.974619,77126.7,Average
1407,Rahul More,28.0,Female,HR,43647.0,Nagpur,Regular,20.674768,77.045527,28375.86,Good
1503,Kavya Chavan,46.0,Female,Finance,113591.0,Ahmednagar,Premium,19.254972,73.818713,21392.25,Average
1048,Kavya More,33.0,Female,IT,45191.0,Mumbai,Regular,19.939956,74.032093,99120.81,Average
1033,Sahil Deshmukh,38.0,Male,Marketing,36706.0,Nagpur,Regular,17.14099,80.276312,94533.79,Poor
1780,Sahil Shinde,57.0,Female,Marketing,96625.0,Pune,Regular,20.2828,78.092072,98656.15,Good
1840,Rohan Jadhav,36.0,Female,IT,19392.0,Thane,New,20.761589,79.484619,89565.92,Poor
1201,Rohan Pawar,60.0,Female,Operations,35287.0,Aurangabad,Premium,17.224558,80.312086,,Poor
1135,Riya Joshi,56.0,Male,Finance,117743.0,Thane,Regular,19.934275,73.498611,42490.49,Average
1028,Akash Patil,47.0,Male,Sales,94195.0,Aurangabad,New,19.882439,76.809195,68104.8,Poor
1889,Isha Jadhav,37.0,Female,Operations,105538.0,Nagpur,Premium,19.650546,80.470438,53744.02,Very Good
1231,Akash Deshmukh,36.0,Female,Operations,116475.0,Thane,,17.301136,72.553803,57744.01,Very Good
1490,Anjali Joshi,19.0,Male,HR,49452.0,Aurangabad,Premium,,77.833256,27217.21,Good
1773,Rahul Jadhav,21.0,Male,HR,29464.0,Pune,Premium,18.613729,73.374193,19180.51,Excellent
1379,Meera Joshi,48.0,Female,Operations,98055.0,Mumbai,Premium,18.678877,75.225277,12485.89,Excellent
1289,Rahul More,54.0,Female,Sales,16403.0,Mumbai,Regular,19.560016,78.318388,93573.73,Excellent
1419,Amit More,47.0,Male,Data Analytics,46726.0,Mumbai,Premium,18.990554,77.612026,81098.51,Average
1675,Riya Patil,57.0,Male,Finance,57624.0,Mumbai,Premium,19.312364,75.892134,81223.56,Excellent
1392,Sneha Pawar,23.0,Male,Operations,106857.0,Aurangabad,Regular,17.317775,76.498402,42894.55,Poor
1593,Isha Patil,48.0,Male,IT,97799.0,Nagpur,Premium,21.176405,80.423794,27111.94,Poor
1499,Karan Joshi,21.0,Male,Data Analytics,70567.0,Mumbai,New,18.002043,78.543175,87401.59,Excellent
1139,Amit Joshi,57.0,Female,Sales,30403.0,Kolhapur,Premium,16.638521,79.62067,16750.28,Poor
1063,Sahil Joshi,49.0,Male,Operations,46938.0,Kolhapur,New,18.112107,74.71878,98741.26,Excellent
1472,Aarav Joshi,37.0,Female,Sales,106520.0,Nagpur,Premium,18.337284,78.838774,7961.06,Average
1648,Anjali Kulkarni,40.0,Male,HR,116047.0,Ahmednagar,Regular,19.017394,74.146539,81557.65,Excellent
1129,Kavya Kulkarni,26.0, FEMALE ,Data Analytics,27622.0,Nagpur,Premium,21.055689,74.393949,21913.69,Poor
1987,Pooja Deshmukh,23.0,Female,Operations,115366.0,Ahmednagar,Premium,20.712193,79.35423,31043.06,Average
1521,Rohan More,51.0,Male,Marketing,64923.0,Mumbai,New,20.021893,77.756181,25970.73,Good
1839,Akash Shinde,18.0,Male,Operations,111681.0,Nagpur,Regular,17.09383,80.30244,79839.61,Very Good
1973,Kavya Joshi,32.0,Female,Operations,,Thane,Regular,21.306761,77.548617,4130.35,Excellent
1065,Aarav Patil,47.0,Female,Finance,31762.0,Thane,New,18.941793,73.863817,69525.72,Poor
1813,Isha Jadhav,23.0,Female,Operations,118733.0,Mumbai,Regular,16.890363,74.378241,71996.18,Excellent
1015,Neha More,59.0,Female,HR,100634.0,Thane,New,18.445402,73.569806,48502.95,Good
1157,Pooja Jadhav,25.0,Female,Operations,71224.0,Pune,New,20.982527,76.12729,78884.51,Average
1041,Meera Pawar,24.0,Female,IT,39498.0,Mumbai,Premium,21.459728,75.463845,12320.85,Poor
1493,Pooja Kulkarni,22.0,Male,Data Analytics,76780.0,Nashik,Premium,18.841096,79.717878,53589.8,Excellent
1380,Isha More,27.0,Male,Marketing,118370.0,Kolhapur,New,17.324919,73.187007,40427.67,Very Good
1188,Riya Joshi,27.0,Female,Sales,90757.0,Ahmednagar,Regular,17.570543,73.664997,5272.35,Average
1764,Amit Shinde,54.0,Female,Sales,112376.0,Ahmednagar,Premium,18.061262,78.034694,36588.81,Very Good
1217,Aditya Joshi,33.0,Male,Data Analytics,69162.0,Kolhapur,Premium,21.015785,79.784344,95285.32,Excellent
1792,Nikhil Shinde,42.0,Female,Marketing,50283.0,Kolhapur,New,20.722479,73.574656,13386.93,Good
1053,Amit More,42.0,Female,HR,78113.0,Ahmednagar,Regular,16.686888,80.340953,38519.04,Poor
1879,Sakshi Deshmukh,39.0,Female,HR,51188.0,Thane,Premium,18.436176,77.35739,15878.94,Excellent
1338,Akash Patil,23.0,,Finance,74606.0,Nashik,New,19.48598,76.514119,13179.68,Average
1749,Aditya Joshi,54.0,Male,IT,43913.0,Pune,New,18.710719,74.479318,39532.95,Good
1720,Anjali Shinde,20.0,Female,HR,,Aurangabad,Premium,18.508254,80.400177,94902.19,Poor
1725,Aarav Pawar,53.0,Male,Marketing,54270.0,Thane,New,21.112594,79.957036,1814.34,Very Good
1296,Aditya Kulkarni,20.0,Female,IT,117755.0,Thane,Premium,19.59002,78.50909,11162.82,Poor
1702,Rohan Sharma,30.0,Male,Operations,44770.0,Nagpur,Premium,17.727256,74.946778,69764.19,Good
1252,Anjali Joshi,53.0,Male,Operations,95481.0,Pune,Regular,19.238639,79.151566,34833.53,Excellent
1727,Rohan Jadhav,21.0,Male,HR,115384.0,Kolhapur,New,19.372786,78.603607,6470.08,Poor
1462,Riya Deshmukh,40.0,Male,Operations,85879.0,Thane,Premium,21.272162,75.131132,96764.95,Excellent
1456,Neha Kulkarni,42.0,Male,HR,31809.0,Nashik,New,18.494586,74.113622,48540.65,Average
1813,Isha Jadhav,23.0,Female,Operations,118733.0,Mumbai,Regular,16.890363,74.378241,71996.18,Excellent
1816,Akash Pawar,46.0,Male,HR,25515.0,Aurangabad,New,19.294842,72.576053,99231.75,Very Good
1863,Rahul Sharma,48.0,Female,Operations,78075.0,Nashik,Regular,18.048509,79.487476,68218.19,Good
1270,Sahil Chavan,,Female,HR,63606.0,Mumbai,Regular,19.470081,74.017129,49803.03,Excellent
1202,Neha Chavan,48.0,Female,Data Analytics,70846.0,Mumbai,Regular,18.876109,77.624438,65927.51,Poor
1162,Sakshi Shinde,19.0,Male,HR,64969.0,Thane,Premium,20.983866,77.707371,53381.28,Good
1556,Sahil Jadhav,44.0,Female,Operations,112595.0,Aurangabad,New,19.980162,74.099886,68893.0,Good
1730,Kavya More,28.0,Female,Sales,53393.0,Nagpur,New,20.495354,78.512619,17771.23,Very Good
1402,Anjali Kulkarni,50.0,Female,Operations,87686.0,Ahmednagar,New,20.09882,77.040619,18584.29,Good
1703,Rahul Joshi,57.0,Female,Operations,26738.0,Nagpur,Premium,20.266031,74.765806,42758.52,Average
1477,Sahil Sharma,42.0,Male,Finance,16103.0,Pune,New,19.501704,73.936625,60918.23,Excellent
1822,Sakshi Chavan,29.0,Male,Finance,66435.0,Thane,Premium,19.945089,74.188547,29438.74,Average
1772,Isha Joshi,40.0,Male,Marketing,52957.0,Thane,New,18.01971,79.455344,91013.86,Excellent
1106,Kavya Pawar,50.0,Female,IT,81952.0,Kolhapur,Premium,19.63922,79.540788,96644.48,Very Good
1566,Kavya Jadhav,59.0,Female,HR,68970.0,Nashik,Premium,20.348606,77.81287,1672.96,
1390,Amit Joshi,33.0,Female,IT,85208.0,Kolhapur,New,17.415707,74.944575,98022.37,Average
1002,Vikas Pawar,54.0,Female,HR,98042.0,Mumbai,Premium,20.900628,78.916452,92344.85,Very Good
1946,Pooja Patil,58.0,Male,HR,86253.0,Nashik,Premium,19.043106,75.889588,82390.06,Good
1993,Meera Patil,47.0,Male,Sales,68713.0,Nagpur,New,16.849676,72.672527,35497.03,Good
1562,Anjali Sharma,33.0,Male,Marketing,88071.0,Nashik,Regular,20.710449,73.005372,40549.18,Excellent
1081,Anjali Pawar,49.0,Male,Sales,93558.0,Aurangabad,New,17.986601,80.258486,78455.72,Excellent
1206,Vikas Chavan,,Male,Sales,49249.0,Aurangabad,Premium,21.026147,76.3058,91884.94,Excellent
1035,Isha Pawar,40.0,Female,Marketing,25104.0,Pune,New,20.547767,77.310487,51785.8,Excellent
1776,Isha Jadhav,32.0,,Sales,95967.0,Mumbai,Premium,20.707917,79.013824,24413.35,Good
1509,Akash Pawar,50.0,Male,Data Analytics,38578.0,Ahmednagar,,20.10155,76.195232,94669.57,Good
1428,Aarav More,37.0,Female,HR,117097.0,Pune,New,18.117692,79.790762,63141.08,Poor
1455,Amit Sharma,42.0,Male,Operations,90584.0,Nagpur,New,20.354387,76.171651,43894.51,Average
1367,Vikas Joshi,28.0,Male,Sales,59520.0,Ahmednagar,New,18.066348,77.732728,70245.1,Average
1092,Anjali More,41.0,Male,Sales,94498.0,Nagpur,Regular,18.635529,79.254732,86269.34,Excellent
1340,Sneha Jadhav,60.0,Male,Data Analytics,90354.0,Nashik,New,19.285,73.125272,78143.58,Poor
1898,Neha Chavan,36.0,Female,Marketing,35669.0,Pune,New,21.286464,,6914.92,Good
1565,Priya Shinde,39.0,Male,Operations,17599.0,,New,16.930468,79.183081,75169.2,Good
1346,Karan Sharma,33.0,Male,Finance,28954.0,Aurangabad,Premium,19.853958,75.170063,95789.02,Excellent
1777,Rahul Patil,22.0,Female,Data Analytics,74345.0,Aurangabad,Regular,17.798782,74.652171,8961.42,Poor
1242,Amit Jadhav,23.0,Female,,106660.0,Nashik,New,21.132486,74.772807,68669.63,Average
1014,Vikas Sharma,36.0,Female,Operations,92028.0,Nashik,New,18.062298,79.812146,44467.43,Good
1316,Sahil Deshmukh,47.0,Male,IT,102773.0,Nagpur,Regular,17.53303,73.757675,98942.24,Good
1601,Priya Sharma,36.0,Female,Data Analytics,89925.0,Pune,Premium,17.839244,77.546991,620.44,Excellent
1388,Akash Pawar,60.0,Female,HR,61281.0,Mumbai,Premium,17.4446,73.611602,52734.63,Poor
1274,Sakshi Joshi,53.0,Female,Sales,109960.0,Pune,Premium,20.867529,75.936321,68066.79,Average
1167,Rahul Pawar,55.0,Male,Finance,106318.0,Aurangabad,New,20.713751,73.364053,90969.92,Very Good
1841,Priya Kulkarni,44.0,Female,Finance,41106.0,Nashik,Regular,17.051681,78.950162,50141.77,Good
1272,Meera Shinde,26.0,Male,Operations,94826.0,Thane,Regular,21.197091,78.054831,96987.98,Good
1647,Priya Joshi,28.0,Female,Sales,18455.0,Thane,Regular,20.797308,75.241827,97645.76,Good
1819,Sneha Joshi,24.0,Female,HR,22345.0,Mumbai,Regular,19.421519,77.822578,76979.3,Poor
1485,Aarav Joshi,25.0,Female,Sales,62395.0,Nashik,Regular,21.366359,72.849316,50629.87,Very Good
1991,Vikas Chavan,37.0,Female,Finance,52110.0,Mumbai,Premium,17.307082,79.799011,99905.29,Excellent
1505,Kavya Deshmukh,52.0,Female,Data Analytics,62851.0,Nashik,Premium,19.067073,72.857081,65040.23,Very Good
1832,Pooja Jadhav,40.0,Male,Data Analytics,115682.0,Mumbai,New,19.145706,77.95488,56906.64,Poor
1244,Aarav Jadhav,46.0,Male,Sales,28143.0,Kolhapur,regular,18.61183,74.595991,53474.73,Very Good
1567,Pooja Shinde,23.0,Female,Finance,30890.0,Aurangabad,New,17.240828,78.292092,10423.13,Average
1876,Amit Pawar,37.0,Male,Finance,16974.0,Nagpur,New,16.946575,78.095998,79163.77,Poor
1563,Aditya Jadhav,34.0,Female,HR,48779.0,Ahmednagar,Regular,20.790947,80.169962,72568.54,Excellent
1963,Nikhil Pawar,24.0,Female,Marketing,74517.0,Nashik,New,19.341228,78.476479,79305.67,Very Good
1687,Kavya Pawar,18.0,Female,Operations,93326.0,Pune,New,18.318685,75.881578,85008.25,Average
1958,Karan Deshmukh,59.0,Male,Data Analytics,73901.0,Ahmednagar,Regular,19.430863,74.874588,1911.58,Very Good
1190,Rahul Chavan,31.0,Male,Marketing,30444.0,Nashik,New,18.541878,77.326636,75311.36,Excellent
1783,Akash Deshmukh,38.0,Female,HR,57027.0,Pune,Regular,19.362176,76.433786,9774.49,Excellent
1700,Rohan Shinde,27.0,Male,Marketing,78131.0,Kolhapur,Regular,18.575043,73.905595,14736.12,Average
1476,Sakshi Kulkarni,52.0,Male,Marketing,105336.0,Ahmednagar,Regular,17.842397,75.820422,39329.57,Poor
1682,Priya Jadhav,19.0,Female,HR,32709.0,Ahmednagar,New,20.040817,76.349366,47655.67,Poor
1511,Pooja More,32.0,Female,IT,32188.0,Ahmednagar,Regular,18.277288,75.694735,26771.8,Average
1059,,54.0,Female,Finance,36134.0,Kolhapur,New,18.8485,72.557083,64320.23,Very Good
1475,Nikhil Deshmukh,45.0,Female,Data Analytics,56373.0,Nashik,New,18.440448,79.298751,56468.61,Poor
1561,Amit Jadhav,42.0,,Operations,88446.0,Nagpur,Premium,17.708901,77.939676,64689.32,Very Good
1857,Sneha Deshmukh,22.0,Male,HR,20529.0,Kolhapur,New,20.198302,77.781827,97182.22,Very Good
1748,Riya Shinde,52.0,Male,Marketing,64592.0,Mumbai,Regular,19.590937,73.678939,6071.68,Poor
1253,Sakshi Deshmukh,35.0,Male,HR,106364.0,Kolhapur,New,18.133842,73.597948,99425.08,Average
1022,Vikas Sharma,22.0,Female,IT,68194.0,Ahmednagar,Regular,19.311277,,85686.06,Good
1314,Vikas More,26.0,Male,Finance,67354.0,Kolhapur,New,18.410368,75.900183,53874.52,Excellent
1460,Kavya Patil,26.0,Female,Operations,70466.0,Aurangabad,New,18.511981,77.338789,17110.05,Average
1161,Aarav Kulkarni,58.0,Male,Finance,115751.0,Thane,Premium,21.275442,73.310223,27377.46,Very Good
1277,Kavya Kulkarni,59.0,Female,IT,95473.0,Mumbai,Regular,19.465102,78.604659,85851.71,Very Good
1956,Sahil Chavan,20.0,Female,HR,84617.0,Nashik,Premium,16.593114,75.02741,82610.88,Excellent
1192,Isha Shinde,50.0,Male,Sales,15942.0,Nagpur,Regular,16.779627,80.262168,80705.46,Excellent
1386,Karan Patil,48.0,Female,Marketing,56383.0,Mumbai,Premium,19.683261,79.323553,86502.84,Excellent
1806,Rohan Shinde,42.0,Female,HR,55838.0,Aurangabad,Premium,17.232766,73.373564,8335.91,Poor
1414,Riya Shinde,49.0,Male,Marketing,80404.0,Nashik,Regular,16.520629,73.009674,67060.28,Average
1492,Kavya Kulkarni,31.0,Female,Data Analytics,50311.0,Thane,Regular,16.919851,78.312302,22780.98,Good
1344,Riya Deshmukh,48.0,Male,Marketing,68363.0,Kolhapur,New,18.271508,75.381895,82651.11,Good
1770,Anjali Jadhav,23.0,Male,Sales,38908.0,Nashik,Premium,17.793451,78.519698,21585.04,Poor
1309,Aditya Shinde,47.0,Male,HR,15037.0,Nagpur,New,17.515727,74.157597,25388.41,Good
1662,Sakshi More,18.0,Male,Operations,47426.0,Kolhapur,Premium,20.868478,72.916855,14253.02,Average
1131,Priya Chavan,48.0,Female,Data Analytics,77373.0,Aurangabad,Regular,20.729835,77.299718,55431.03,Good
1664,Meera Pawar,26.0,Male,IT,52247.0,Nagpur,New,17.02071,80.006196,92199.69,Very Good
1872,Sahil Patil,30.0,Female,Finance,45928.0,Aurangabad,Premium,20.308394,80.012678,99129.19,Average
1100,Pooja Sharma,30.0,Female,Sales,119151.0,Ahmednagar,New,18.571571,72.875717,9238.18,Very Good
1373,Kavya Kulkarni,36.0,Male,IT,18584.0,Pune,New,18.65043,74.179,73180.44,Excellent
